label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
0	404 kg	0.7389	cat	Vani	0.2797	0.8345	525	-103	956 m^2	Inan	1029	hamster, guinea pig, cat, pig	327	-0.1762	baseball, boxing
3	1076 kg	0.8997	cat	Michael	0.2859	0.2654	540	759	224 m^2	Eriq	513	rabbit	782	0.6537	golf
0	425 kg	0.4549	cat	Andrew	0.2528	0.551	510	207	1420 m^2	Inan	979	cat, pig, hamster, guinea pig	354	0.0556	baseball
4	441 kg	0.4866	ferret	Tony	0.3342	0.3268	364	1068	297 m^2	Reilly	333	ferret	300	1.0188	track & field
4	788 kg	0.1799	ferret	Eriq	0.7033	0.6646	345	948	474 m^2	Reilly	323	ferret	716	0.8361	football, ice hockey
3	1165 kg	0.902	bird	Inan	0.2111	0.0516	446	912	166 m^2	Eriq	65	rabbit	623	0.8889	volleyball, golf
3	1049 kg	0.6971	rabbit	Michael	0.1608	0.3367	575	351	381 m^2	Eriq	143	rabbit	681	0.9736	tennis, golf
4	841 kg	0.3236	dog	Eriq	0.7991	0.3525	599	903	624 m^2	Andrew	378	ferret	541	0.8795	track & field
4	840 kg	0.3257	ferret	Tony	0.7422	0.8127	741	1201	556 m^2	Andrew	226	ferret	764	0.7534	football, ice hockey
4	644 kg	0.1865	ferret	Eriq	0.5144	0.8369	788	780	198 m^2	Vani	373	rabbit	715	0.8234	football
0	360 kg	0.2006	GUINEA PIG	Chris	0.1338	0.3889	251	141	1097 m^2	Inan	820	BIRD	387	0.3842	badminton, boxing
4	884 kg	0.2533	rat	Eriq	0.3441	0.7422	107	556	494 m^2	Andrew	174	ferret	467	1.0305	TRACK & FIELD
2	101 kg	0.0064	fish	Fabrice	0.7475	0.8071	924	285	1065 m^2	Chris	993	chicken, reptile	85	0.2551	running
2	434 kg	0.0841	chicken	Fabrice	0.3814	1.4615	763	44	793 m^2	Lise	643	fish	88	0.3463	football
2	501 kg	0.189	chicken	Fabrice	0.8459	0.6413	523	306	1202 m^2	Chris	1224	reptile	-38	-0.2369	basketball
2	418 kg	-0.1933	chicken	Sam	0.4102	0.703	729	357	N/A	Lise	1001	reptile	25	0.027	running
2	477 kg	-0.0682	pig	Fabrice	0.6596	1.2916	698	47	646 m^2	Lise	978	rat	212	0.3992	running
4	616 kg	0.5127	rat	Tony	0.6943	0.6724	259	881	680 m^2	Reilly	275	ferret	443	1.0596	track & field, ice hockey
0	221 kg	0.3752	reptile	Chris	0.151	0.2195	513	n/a	776 m^2	Inan	580	rabbit	622	-0.0569	badminton, baseball
2	689 kg	0.1864	fish	Lise	0.5672	1.1105	933	-271	790 m^2	Lise	744	dog, fish, chicken	-55	0.0007	basketball
0	-107 kg	0.4449	REPTILE	Reilly	0.355	0.3493	393	-75	1383 m^2	Fabrice	631	pig	476	0.3348	badminton
0	378 kg	0.1175	cat	Andrew, Reilly	0.5063	0.7627	432	-242	724 m^2	Inan	1145	pig	346	-0.0582	boxing
2	560 kg	0.0435	fish	Sam	0.6798	0.788	870	-45	777 m^2	Fabrice	657	rat	182	0.4106	basketball
4	684 kg	0.4286	rat	Tony	0.7949	0.7435	569	927	489 m^2	Reilly	266	rat	396	0.8451	football
4	316 kg	0.3837	dog	tony	0.5185	0.706	316	1324	365 m^2	REILLY	-29	ferret	706	0.6871	football, ice hockey
2	517 kg	0.0645	fish	Lise, Sam	0.5314	1.0745	637	312	964 m^2	Lise	1001	ferret	100	0.3066	basketball
2	867 kg	0.0422	chicken	lise, fabrice	0.6132	1.2734	958	-121	593 m^2	Fabrice	1304	chicken	14	0.2783	basketball
1	99 kg	0.7767	guinea pig	Chris	1.0522	-0.1231	282	463	455 m^2	Sam	581	rat	886	0.4639	boxing
2	750 kg	-0.3729	chicken	Fabrice, Lise	0.5401	0.8942	1002	479	939 m^2	Reilly	903	chicken, dog, fish	124	-0.0689	running
1	104 kg	0.9903	chicken	Chris	0.9735	-0.0993	393	-35	91 m^2	Michael	832	rat	751	0.8038	motor sports
1	129 kg	0.6039	guinea pig	Chris	0.9306	-0.093	194	n/a	48 m^2	Michael	362	rat	NULL	0.585	soccer
1	-133 kg	0.5875	guinea pig	Chris	1.1137	-0.2681	22	738	298 m^2	Sam	612	rat	627	0.399	soccer
2	576 kg	-0.0472	chicken	Lise, Fabrice	0.9178	1.0538	861	55	1020 m^2	Chris	895	reptile, fish	52	0.2715	running
2	437 kg	-0.2254	hamster	Sam, Fabrice	0.5755	1.0214	775	551	838 m^2	Chris	871	chicken, dog	37	0.2395	basketball
1	522 kg	0.7405	guinea pig	Chris	0.774	-0.1605	-111	331	-170 m^2	Sam	589	rat	928	0.665	soccer
2	768 kg	0.3306	chicken	Fabrice, Lise	0.3664	1.1012	1014	-104	497 m^2	Reilly	502	rat	251	0.1871	basketball
2	444 kg	0.0528	chicken	Fabrice, Lise	0.4088	0.9461	473	329	975 m^2	Eriq	807	dog, reptile	-206	0.3856	running
1	-173 kg	0.5961	N/A	Chris	1.0735	-0.0787	-155	344	472 m^2	Michael	446	rat	1029	0.5801	badminton
3	981 kg	0.7234	bird	Inan	0.0327	-0.0591	718	910	211 m^2	Eriq	252	rabbit	626	0.843	volleyball
4	726 kg	-0.1472	dog	Tony	0.8607	0.7288	341	1067	249 m^2	Vani	286	Ferret	766	0.8693	football, ice hockey
1	114 kg	0.3241	guinea pig	Tony	0.7144	-0.1743	146	-26	582 m^2	Eriq	726	rat	740	0.4061	motor sports
0	62 kg	0.4322	reptile	Andrew	0.7006	0.5421	554	n/a	897 m^2	Inan	747	reptile	415	-0.0789	badminton, baseball
4	730 kg	0.2927	ferret	Tony	0.415	0.8912	560	1166	659 m^2	Andrew	302	ferret	387	0.692	ice hockey
0	-58 kg	0.5635	hamster	Andrew, Vani	0.193	0.5349	203	45	1079 m^2	Inan	655	ferret	310	0.1143	baseball, badminton
1	-223 kg	0.5693	pig	Chris	0.6469	0.1714	142	654	-71 m^2	Sam	696	rat	1023	0.6735	soccer
2	542 kg	-0.1317	chicken	FABRICE	0.458	1.2614	650	118	554 m^2	Chris	830	fish	-62	0.0191	running
3	905 kg	0.7941	bird	Michael	0.0229	0.6574	364	878	459 m^2	eriq	173	bird, guinea pig, pig, hamster	780	0.7176	volleyball
2	735 kg	-0.0206	fish	eriq	0.4133	0.86	993	252	615 m^2	Lise	1055	dog, chicken	-77	0.316	basketball
0	494 kg	0.7376	cat	Reilly	0.5497	0.4056	500	349	1183 m^2	Inan	403	hamster, cat, guinea pig, bird	344	-0.0237	boxing, badminton
4	908 kg	0.218	dog	Tony	0.6181	0.5843	404	871	627 m^2	Reilly	328	ferret	451	0.9349	track & field, football
0	129 kg	0.2888	cat	Reilly, Andrew	0.1556	0.5453	175	-37	1144 m^2	iNAN	841	CAT, BIRD	287	0.13	baseball, badminton
3	857 kg	0.914	rabbit	Michael	-0.0966	0.5073	490	784	217 m^2	None		rabbit	575	0.7541	Volleyball
4	942 kg	-0.0133	rat	Eriq	0.6825	0.7588	458	1080	628 m^2	Andrew	442	ferret	579	n/a	track & field, football
2	566 kg	0.0107	guinea pig	Lise, Fabrice	0.6905	0.6373	698	340	759 m^2	Tony	916	ferret	-18		basketball
0	245 kg	0.287	hamster	Vani	0.351	0.4026	198	-97	762 m^2	Inan	833	pig, bird, cat, guinea pig	378	-0.0845	running
2	602 kg	-0.0376	chicken	Sam, Lise	0.6842	1.168	807	-2	587 m^2	Tony	1184	chicken	233	0.305	basketball
2	950 kg	0.1099	chicken	Lise	0.254	1.0055	1084	452	731 m^2	Inan	1162	reptile, chicken, dog	15	-0.1638	basketball
2	593 kg	-0.0427	chicken	FABRICE	0.6537	0.7483	671	311	584 m^2	Lise	1305	dog	-64	0.3231	running
4	482 kg	-0.0634	dog	Tony	0.4849	0.6975	248	1021	996 m^2	Vani	210	FERRET	444	1.0269	football
4	907 kg	0.1055	rat	Eriq	0.488	0.2174	350	927	482 m^2	Andrew	283	ferret	656	0.7242	track & field, football
3	759 kg	0.9002	rabbit	Michael	-0.0156	0.5299	547	NULL	126 m^2	?	133	rabbit	539	0.8614	tennis
0	105 kg	0.5816	hamster	Reilly, Vani	-0.0511	0.3308	219	205	809 m^2	Inan	781	pig, cat	679	0.1616	badminton
2	674 kg	0.2878	guinea pig	Sam	0.7977	1.1129	1159	199	425 m^2	Fabrice	818	reptile, chicken	-78	0.1476	basketball
4	740 kg	0.6517	dog	Eriq	0.4184	0.4593	917	763	363 m^2	Reilly	470	ferret	616	0.8714	ice hockey
3	992 kg	0.9066	bird	Michael	0.035	0.2989	866	639	-4 m^2	Eriq	186	rabbit	488	0.6615	tennis, volleyball
0	566 kg	0.455	reptile	Vani, Reilly	0.4412	0.33	174	37	1235 m^2	Inan	NULL	guinea pig	230	-0.1093	badminton, baseball
3	1019 kg	0.794		n/a	-0.1749	0.2815	618	633	455 m^2	Eriq	139	rabbit	808	0.6483	None
0	501 kg	0.5102	reptile	Vani, Reilly	0.2467	0.4662	566	325	840 m^2	inan	779	guinea pig, hamster, cat, bird	442	-0.0368	boxing, badminton
4	764 kg	0.3383	ferret	Tony	0.6549	0.6523	705	998	570 m^2	Vani	-108	ferret	703	0.4984	football, track & field
4	736 kg	0.0996	ferret	Tony	1.2745	0.5884	464	721	300 m^2	Vani	199	ferret	648	0.9312	track & field, ice hockey
4	385 kg	0.2994	rat	Tony	0.62	0.535	447	1411	640 m^2	Vani	423	ferret	826	0.9343	track & field, football
0	85 kg	0.6882	cat	Andrew	0.1338	0.3706	356	105	1290 m^2	Inan	702	rabbit	251	0.0833	baseball, boxing
2	804 kg	0.1675	fish	Lise	0.8093	0.9671	926	353	366 m^2	Chris	1091	reptile, fish	228	0.215	running
2	311 kg	0.1911	chicken	Michael	0.303		770	-136	442 m^2	Lise	944	fish, reptile, dog	-60	0.4452	running
2	659 kg	0.0448	fish	Sam	0.8308	1.0593	631	270	982 m^2	Chris	1444	rat	-48	0.1034	running
0	284 kg	0.4123	hamster	Andrew	0.5004	0.3409	294	170	1116 m^2	Eriq	950	cat, guinea pig, hamster	257	-0.0942	badminton, boxing
1	404 kg	0.9025	guinea pig	Chris	0.7027	-0.0595	169	186	275 m^2	Sam	398	rat	754	0.1494	soccer
3	1136 kg	0.647	rabbit	Michael	-0.0644	0.5505	473	908	-42 m^2	Eriq	-79	rabbit	742	0.6906	volleyball, tennis
0	463 kg	0.2564	cat	Vani, Reilly	0.3834	0.3425	480	241	1053 m^2	Chris	815	hamster	313	0.4102	boxing, baseball
2	544 kg	-0.1761	fish	Fabrice	0.8134	1.0773	1109	167	347 m^2	cHRIS	796	chicken, dog, reptile	64	-0.1316	running
0	27 kg	0.3791	reptile	Reilly	0.1858	0.4726	493	78	1103 m^2	Inan	788	pig	314	0.1825	boxing, badminton
4	501 kg	0.3839	ferret	Tony	0.7523	0.2669	143	1374	684 m^2	Vani	309	ferret	685	0.7079	track & field
4	884 kg	0.3691	rat	Eriq	0.7507	0.3886	555	986	328 m^2	Vani	303	ferret	612	0.6448	track & field, ice hockey
1	-308 kg	0.6489	guinea pig	Chris	0.6091	-0.0767	216	464	-56 m^2	Sam	410	pig, cat	930	0.6669	soccer
1	98 kg	0.835	guinea pig	Chris	0.6658	-0.1739	231	701	-117 m^2	Sam	316	rat	784	0.6303	motor sports
0	695 kg	0.6103	pig	Vani, Andrew	0.433	0.5427	485	417	1079 m^2	Inan	745	rabbit	312	-0.124	badminton, baseball
0	440 kg	0.3239	reptile	Tony	0.3275	0.9286	314	-225	n/a	Inan	923	rabbit	423	0.305	boxing
3	1049 kg	0.6846	cat	Michael	-0.1323	0.2366	710	1048	-237 m^2	Eriq	303	rabbit	554	0.7936	GOLF, VOLLEYBALL
2	515 kg	0.2591	chicken	Andrew	0.5563	0.7677	977	-13	705 m^2	Sam	990	reptile	245	0.3623	running
4	1004 kg	0.5236	rat	Tony	0.6263	0.6277	261	915	568 m^2	Andrew	178	ferret	748	1.0683	ice hockey, football
2	660 kg	0.2916	fish	Fabrice, Sam	0.6281	0.8748	981	351	1105 m^2	Tony	853	fish, chicken, dog	-175	0.1854	running
4	805 kg	0.3125	dog	Eriq	0.5671	0.3639	511	701	584 m^2	Vani	269	rabbit	591	0.9352	track & field
1	8 kg	1.1619	pig	Chris		0.0189	86	497	257 m^2	Sam	428	rat	970	0.5153	motor sports
3	1081 kg	1.2067	rabbit	Inan	0.0553	0.6727	None	731	4 m^2	Eriq	190	rabbit	544	0.7821	golf
2	370 kg	0.1806	chicken	Lise, Fabrice	0.8025	1.0032	891	263	708 m^2	Tony	925	reptile, dog, chicken	-29	0.1048	running
2	329 kg	0.2284	fish	Sam, Lise	0.8986	0.9446	1382	420	815 m^2	Fabrice	1033	reptile	-183	0.5169	basketball
2	840 kg	0.2165	chicken	Lise	0.513	1.1035	1021	225	613 m^2	Lise	1050	fish	54	-0.0476	running
2	649 kg	0.0994	fish	Sam, Fabrice	0.5271	1.2692	869	373	650 m^2	Inan	530	chicken, dog	164	0.0356	running
4	642 kg	0.3874	dog	Inan	0.6584	0.8631	410	1068	731 m^2	Reilly	506	ferret	605	1.2547	ice hockey, football
0	-74 kg	0.6631	hamster	Vani, Reilly	0.3443	0.5738	514	45	788 m^2	Inan	556	pig	210	-0.2603	boxing, baseball
3	1296 kg	0.7138	rabbit	fABRICE	-0.0324	0.2853	638	824	359 m^2	Eriq	-114	rabbit	507	1.1454	golf
2	729 kg	0.0919	chicken	Lise	0.4654	1.009	793	185	925 m^2	Chris	1052	fish	-6	-0.0365	running
1	269 kg	0.6177	guinea pig	Chris	0.6359	-0.182	6	206	-153 m^2	Sam	313	rat	756	0.5097	motor sports
3	894 kg	0.7603		Michael	0.0074	0.4103	699	890	-70 m^2	Eriq	118	rabbit	762	0.5262	tennis
4	481 kg	0.554	?	Tony	0.5679	0.203	569	887	633 m^2	Reilly	225	ferret	None	0.9299	ice hockey
3	791 kg	0.6391	bird	Michael	-0.2505	0.1751	638	1070	258 m^2	Eriq	-28	rabbit	510	0.8452	Volleyball, Tennis
3	1016 kg	1.1407	rabbit	Michael	0.0673	-0.0183	691	506	292 m^2	Eriq	-179	rabbit	289	0.4631	tennis
1	283 kg	0.9093	guinea pig	Fabrice	0.7971	0.2157	26	440	-147 m^2	Michael	352	rat	980	0.3591	soccer
1	5 kg	0.872	pig	Chris	0.8052	0.2703	227	598	664 m^2	Michael	355	rat	862	0.5423	motor sports
1	-371 kg	0.7333	guinea pig	Chris	0.5555	0.0085	286	300	-18 m^2	Sam	493	rat	685	0.4907	motor sports
3	972 kg	0.6928	rabbit	Inan	0.1306	0.0866	810	815	-59 m^2	Eriq	96	rabbit	443	0.7678	volleyball
2	205 kg	0.0998	chicken	Fabrice, Sam	0.7502	1.0416	881	101	971 m^2	Fabrice	1056	dog, chicken, reptile	105	0.1731	basketball
3	1246 kg	n/a	bird	Michael	0.0072	0.3218	N/A	445	347 m^2	Eriq	-68	rabbit	704	0.6513	tennis
4	309 kg	0.3548	dog	tony	0.8305	0.622	878	1456	778 m^2	Andrew	90	ferret	711	0.9047	ice hockey
2	?	0.0357	chicken	Sam	0.4347	0.7478	830	44	659 m^2	Lise	601	dog	159	-0.0691	running
1	-159 kg	0.5901	pig	Chris	0.3555	0.1881	-89	77	152 m^2	Reilly	440	rat	1076	0.5756	motor sports
4	498 kg	0.1951	ferret	Eriq	0.8597	0.4778	617	898	537 m^2	Reilly	185	ferret	641	0.7261	ice hockey
3	919 kg	1.0704	bird	Inan	-0.0926	0.4181	266	953	-4 m^2	Eriq	90	rabbit	233	1.031	tennis
4	925 kg	0.1258	rat	Tony	0.553	0.4387	562	1263	384 m^2	vANI	229	ferret	646	1.2352	track & field
1	-68 kg	0.6985	guinea pig	Chris	0.6515	-0.0107	344	631	200 m^2	Michael	318	rat	729	0.4291	soccer
3	917 kg	1.0284	bird	Inan	-0.2831	NULL	384	865	98 m^2	Eriq	-78	rat	378	0.9187	golf, tennis
0	236 kg	0.5513	cat	Reilly, Andrew	0.2566	0.6105	259	-134	1053 m^2	Michael	673	bird, cat	534	0.3549	boxing, baseball
0	-149 kg	0.6008	hamster	andrew, vani	0.6685	0.7514	462	94	931 m^2	Inan	613	hamster, bird, pig	500	-0.1686	baseball, badminton
4	461 kg	0.5017	ferret	Eriq	0.6214	0.545	338	969	859 m^2	Vani	47	FERRET	556	0.8049	ice hockey
1	132 kg	0.8359	pig	Chris	0.4337	-0.1558	-46	340	32 m^2	Michael	141	rat	975	0.4643	soccer
3	901 kg	0.9971	bird	Inan	-0.2379	0.2981	408	910	22 m^2	Eriq	149	rabbit	298	0.7402	golf
1	20 kg	0.8382	guinea pig	Chris	0.7462	0.4357	-155	254	500 m^2	Sam	644	rat	657	0.2976	MOTOR SPORTS
3	459 kg	1.0349	bird	Michael	-0.1024	-0.1267	457	898	308 m^2	Eriq	163	ferret	274	0.8971	tennis
0	242 kg	0.3069	hamster	Andrew	0.3668	0.7258	207	80	935 m^2	iNAN	710	guinea pig, bird, pig	312	0.199	baseball, boxing
4	326 kg	0.0599	rat	Tony	0.3888	0.7879	668	996	754 m^2	Andrew	49	ferret	675	0.9317	football, track & field
0	338 kg	0.5466	hamster	Reilly	0.5308	0.3207	732	244	824 m^2	Inan	780	hamster, bird, cat, guinea pig	203	-0.1322	boxing, baseball
3	809 kg	1.1092	rabbit	Sam	-0.1459	0.2635	702	1233	-21 m^2	Eriq	194	rabbit	419	0.6947	golf, volleyball
3	901 kg	0.757	bird	Michael	0.1163	0.0208	519	666	338 m^2	Eriq	259	rabbit	584	0.6743	volleyball, golf
1	-17 kg	0.7568	pig	Chris	0.8849	-0.1275	307	408	242 m^2	Reilly	479	rat	959	N/A	motor sports
4	654 kg	0.2237	rat	ERIQ	0.6279	0.3472	530	826	939 m^2	Sam	-98	ferret	316	0.9984	ice hockey, track & field
2	-192 kg	0.0696	fish	Fabrice, Lise	0.7271	0.946	931	-11	560 m^2	Chris	647	reptile, fish, chicken	157	0.0581	basketball
0	264 kg	0.4792	reptile	NULL	0.4288	0.4915	339	98	850 m^2	Inan	512	pig, cat, guinea pig	596	-0.0482	boxing
2	373 kg	-0.2182	chicken	Sam, Lise	0.549	1.2597	937	165	940 m^2	Tony	527	fish, chicken	39	0.6536	running
3	946 kg	1.0252	rabbit	michael	-0.2228	0.3385	643	911	257 m^2	Eriq	36	rabbit	641	0.8097	GOLF, VOLLEYBALL
0	254 kg	0.4542	cat	Andrew, Reilly	0.2337	0.2634	393	-19	1034 m^2	Inan	827	cat, guinea pig, hamster, pig	350	0.3582	baseball
